numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
72546,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Trilib'","149 Rue Manin, 75019 PARIS",75019,Paris 19,19,DANUBE,2023-10-26,2023,10,Android,TRILIB',G2023J072546,"{'type': 'Feature', 'geometry': {'coordinates': [2.3930401802217545, 48.88521957319576], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3930401802217545, 'lat': 48.88521957319576}",2023-10
81269,Éclairage / Électricité,Boitier pour l'éclairage public ouvert en pied d'immeuble - fils apparents,"1 Rue du Chevalier de la Barre, 75018 PARIS",75018,Paris 18,18,MONTMARTRE,2023-09-30,2023,9,IOPage DMR Paris.fr application,CIELIS,A2023I081269,"{'type': 'Feature', 'geometry': {'coordinates': [2.347202062564974, 48.887104033758966], 'type': 'Point'}, 'properties': {}}","{'lon': 2.347202062564974, 'lat': 48.887104033758966}",2023-09
82097,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"32 Rue de la Dhuis, 75020 PARIS",75020,Paris 20,20,GAMBETTA,2023-10-30,2023,10,IOPage DMR Paris.fr application,DPMP-Divisions,A2023J082097,"{'type': 'Feature', 'geometry': {'coordinates': [2.404365539305509, 48.86855697576294], 'type': 'Point'}, 'properties': {}}","{'lon': 2.404365539305509, 'lat': 48.86855697576294}",2023-10
13146,Propreté,Déchets et/ou salissures divers,"92 Rue Saint-Blaise, 75020 PARIS",75020,Paris 20,20,SAINT BLAISE,2024-08-06,2024,8,Android,DPE-STPP-DT,G2024H013146,"{'type': 'Feature', 'geometry': {'coordinates': [2.409725428068918, 48.8562469475017], 'type': 'Point'}, 'properties': {}}","{'lon': 2.409725428068918, 'lat': 48.8562469475017}",2024-08
64262,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"86 Rue Pelleport, 75020 PARIS",75020,Paris 20,20,GAMBETTA,2023-11-27,2023,11,Android,DPMP-Divisions,G2023K064262,"{'type': 'Feature', 'geometry': {'coordinates': [2.4019145958913803, 48.867691038837236], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4019145958913803, 'lat': 48.867691038837236}",2023-11
24570,Objets abandonnés,Cartons ou sacs de déchets ménagers,"3 Rue de la Huchette, 75005 PARIS",75005,Paris 05,5,SORBONNE,2024-08-11,2024,8,Android,DPE-STPP-DT,G2024H024570,"{'type': 'Feature', 'geometry': {'coordinates': [2.3465390211506065, 48.852813720156746], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3465390211506065, 'lat': 48.852813720156746}",2024-08
17169,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","12 Rue de Patay, 75013 PARIS",75013,Paris 13,13,BIBLIOTHEQUE - SEINE,2024-07-05,2024,7,Android,graffitis,G2024G017169,"{'type': 'Feature', 'geometry': {'coordinates': [2.376188517135195, 48.82479095331815], 'type': 'Point'}, 'properties': {}}","{'lon': 2.376188517135195, 'lat': 48.82479095331815}",2024-07
52852,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Bac Cribier ou jardinière","15 Rue Philibert Delorme, 75017 PARIS",75017,Paris 17,17,PEREIRE - MALESHERBES,2023-08-25,2023,8,Android,graffitis,G2023H052852,"{'type': 'Feature', 'geometry': {'coordinates': [2.3025410181452792, 48.888725279894715], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3025410181452792, 'lat': 48.888725279894715}",2023-08
79754,"Arbres, végétaux et animaux",Arbuste ou jardinière en mauvais état,"141 Rue d'Alésia, 75014 PARIS",75014,Paris 14,14,DIDOT - PORTE DE VANVES,2024-07-25,2024,7,IOPage DMR Paris.fr application,DEVE,A2024G079754,"{'type': 'Feature', 'geometry': {'coordinates': [2.3211910731135896, 48.829662321851956], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3211910731135896, 'lat': 48.829662321851956}",2024-07
18675,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Panneau routier ou signalétique","69 Boulevard Saint-Michel, 75005 PARIS",75005,Paris 05,5,VAL DE GRACE,2024-08-08,2024,8,Android,graffitis,G2024H018675,"{'type': 'Feature', 'geometry': {'coordinates': [2.3408420082774692, 48.84661102219546], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3408420082774692, 'lat': 48.84661102219546}",2024-08
41529,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","49 Rue du Faubourg du Temple, 75010 PARIS",75010,Paris 10,10,FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2024-07-12,2024,7,IOPage DMR Paris.fr application,graffitis,A2024G041529,"{'type': 'Feature', 'geometry': {'coordinates': [2.369419097667718, 48.86973953152104], 'type': 'Point'}, 'properties': {}}","{'lon': 2.369419097667718, 'lat': 48.86973953152104}",2024-07
37406,Eau,Accumulation d'eau : Grosse flaque d'eau dans le caniveau,"60 Rue Stephenson, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2023-08-18,2023,8,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023H037406,"{'type': 'Feature', 'geometry': {'coordinates': [2.3561561104625506, 48.88886260860432], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3561561104625506, 'lat': 48.88886260860432}",2023-08
8501,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","13 Rue Saint-Rustique, 75018 PARIS",75018,Paris 18,18,MONTMARTRE,2023-10-03,2023,10,Android,graffitis,G2023J008501,"{'type': 'Feature', 'geometry': {'coordinates': [2.340096950420809, 48.88705825715734], 'type': 'Point'}, 'properties': {}}","{'lon': 2.340096950420809, 'lat': 48.88705825715734}",2023-10
13745,Propreté,[] Patrouille propreté Mission Propreté,"6634 Place du 25 Août 1944, 75014 PARIS",75014,Paris 14,14,JEAN MOULIN - PORTE D'ORLEANS,2024-08-06,2024,8,Android,DPE-STPP-DT,G2024H013745,"{'type': 'Feature', 'geometry': {'coordinates': [2.3256835938761347, 48.82236099109165], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3256835938761347, 'lat': 48.82236099109165}",2024-08
64062,Objets abandonnés,"[] Cadenas, chaîne, caddie, cadre de vélo - enlèvement demandé","53 Rue d'Alleray, 75015 PARIS",75015,Paris 15,15,ALLERAY - PROCESSION,2024-07-20,2024,7,IOPage DMR Paris.fr application,DPE-STPP-Fonctionnelle,A2024G064062,"{'type': 'Feature', 'geometry': {'coordinates': [2.305266619394638, 48.83663940369509], 'type': 'Point'}, 'properties': {}}","{'lon': 2.305266619394638, 'lat': 48.83663940369509}",2024-07
68819,Mobiliers urbains,Autres : Autre mobilier urbain détérioré,"130 Boulevard Voltaire, 75011 PARIS",75011,Paris 11,11,LEON BLUM - FOLIE-REGNAULT,2023-11-29,2023,11,Android,DVD,G2023K068819,"{'type': 'Feature', 'geometry': {'coordinates': [2.3804216388338664, 48.85753631490193], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3804216388338664, 'lat': 48.85753631490193}",2023-11
20601,Propreté,Déchets et/ou salissures divers,"173 Boulevards des Maréchaux, 75020 PARIS",75020,Paris 20,20,SAINT BLAISE,2024-08-09,2024,8,Android,DPE-STPP-DT,G2024H020601,"{'type': 'Feature', 'geometry': {'coordinates': [2.409205913964371, 48.860416411238916], 'type': 'Point'}, 'properties': {}}","{'lon': 2.409205913964371, 'lat': 48.860416411238916}",2024-08
84395,Voirie et espace public,Gênes à la circulation des piétons : Autre mobilier urbain gênant,"9 Rue du Terrage, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2023-10-31,2023,10,IOPage DMR Paris.fr application,DVD,A2023J084395,"{'type': 'Feature', 'geometry': {'coordinates': [2.3637235168763437, 48.87701797382954], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3637235168763437, 'lat': 48.87701797382954}",2023-10
53366,Propreté,Propreté des équipements de collecte des déchets : Colonne à verre sale ou débordante,"10 boulevard de la Madeleine, 75009 PARIS",75009,Paris 09,9,OPERA - CHAUSSEE D'ANTIN,2023-10-18,2023,10,Android,DERICHEBOURG,G2023J053366,"{'type': 'Feature', 'geometry': {'coordinates': [2.3264443880773116, 48.86990356323337], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3264443880773116, 'lat': 48.86990356323337}",2023-10
86472,Objets abandonnés,Cartons ou sacs de déchets ménagers,"23 Boulevard Auguste Blanqui, 75013 PARIS",75013,Paris 13,13,BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,2024-07-29,2024,7,Android,DPE-STPP-DT,G2024G086472,"{'type': 'Feature', 'geometry': {'coordinates': [2.3530325891972845, 48.83035278235538], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3530325891972845, 'lat': 48.83035278235538}",2024-07
37744,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Panneau routier ou signalétique","30 Boulevard Malesherbes, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2023-08-18,2023,8,Android,graffitis,G2023H037744,"{'type': 'Feature', 'geometry': {'coordinates': [2.3211901186984063, 48.873321532043434], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3211901186984063, 'lat': 48.873321532043434}",2023-08
58756,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","249 Rue de Crimée, 75019 PARIS",75019,Paris 19,19,PONT DE FLANDRE,2023-11-25,2023,11,Android,graffitis,G2023K058756,"{'type': 'Feature', 'geometry': {'coordinates': [2.372233152672608, 48.89474105762873], 'type': 'Point'}, 'properties': {}}","{'lon': 2.372233152672608, 'lat': 48.89474105762873}",2023-11
69517,Voirie et espace public,Chantier : Chantier de voirie sans barrière ou information et présentant un danger,"40 Avenue de Clichy, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2023-10-25,2023,10,Android,DVD,G2023J069517,"{'type': 'Feature', 'geometry': {'coordinates': [2.3264486795402264, 48.885959624087796], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3264486795402264, 'lat': 48.885959624087796}",2023-10
4508,Objets abandonnés,Cartons ou sacs de déchets ménagers,"89 Rue de la Glacière, 75013 PARIS",75013,Paris 13,13,BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,2023-10-02,2023,10,Android,DPE-STPP-DT,G2023J004508,"{'type': 'Feature', 'geometry': {'coordinates': [2.343288421552721, 48.829128264525515], 'type': 'Point'}, 'properties': {}}","{'lon': 2.343288421552721, 'lat': 48.829128264525515}",2023-10
11408,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","19 Rue Chaligny, 75012 PARIS",75012,Paris 12,12,ALIGRE - GARE DE LYON,2024-08-06,2024,8,Android,graffitis,G2024H011408,"{'type': 'Feature', 'geometry': {'coordinates': [2.383956908660958, 48.84818649229028], 'type': 'Point'}, 'properties': {}}","{'lon': 2.383956908660958, 'lat': 48.84818649229028}",2024-08
83065,Objets abandonnés,Autres objets encombrants abandonnés,"62 Rue Bargue, 75015 PARIS",75015,Paris 15,15,ALLERAY - PROCESSION,2024-02-29,2024,2,IOPage DMR Paris.fr application,Ramen,A2024B083065,"{'type': 'Feature', 'geometry': {'coordinates': [2.3099055290147428, 48.83720779286554], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3099055290147428, 'lat': 48.83720779286554}",2024-02
15566,Propreté,Épanchement d'urine,"11 Impasse Massonnet, 75018 PARIS",75018,Paris 18,18,AMIRAUX - SIMPLON - POISSONNIERS,2024-08-07,2024,8,Android,DPE-STPP-DT,G2024H015566,"{'type': 'Feature', 'geometry': {'coordinates': [2.351319312753039, 48.89573669375177], 'type': 'Point'}, 'properties': {}}","{'lon': 2.351319312753039, 'lat': 48.89573669375177}",2024-08
27790,Voirie et espace public,"Chaussées : Affaissement, trou, bosse, pavé arraché","2 D1, 75016 PARIS",75016,Paris 16,16,BOIS DE BOULOGNE,2024-07-08,2024,7,IOPage DMR Paris.fr application,DVD,A2024G027790,"{'type': 'Feature', 'geometry': {'coordinates': [2.2262351509879856, 48.85540008420893], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2262351509879856, 'lat': 48.85540008420893}",2024-07
12044,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"35 Avenue George V, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2023-12-06,2023,12,Android,DPMP-Divisions,G2023L012044,"{'type': 'Feature', 'geometry': {'coordinates': [2.300980568445008, 48.869331359216936], 'type': 'Point'}, 'properties': {}}","{'lon': 2.300980568445008, 'lat': 48.869331359216936}",2023-12
71585,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","22 Avenue de New York, 75116 PARIS",75116,Paris 16,16,CHAILLOT,2023-09-27,2023,9,Android,graffitis,G2023I071585,"{'type': 'Feature', 'geometry': {'coordinates': [2.2969160078650708, 48.86351394530747], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2969160078650708, 'lat': 48.86351394530747}",2023-09
64514,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - enlèvement demandé,"23 Rue Alphonse Bertillon, 75015 PARIS",75015,Paris 15,15,ALLERAY - PROCESSION,2024-07-20,2024,7,Android,DPE-STPP-Fonctionnelle,G2024G064514,"{'type': 'Feature', 'geometry': {'coordinates': [2.3107693195728842, 48.83423995840622], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3107693195728842, 'lat': 48.83423995840622}",2024-07
23836,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","17 Rue Lesage, 75020 PARIS",75020,Paris 20,20,BELLEVILLE,2024-08-11,2024,8,IOPage DMR Paris.fr application,graffitis,A2024H023836,"{'type': 'Feature', 'geometry': {'coordinates': [2.3819096092690044, 48.87240218988464], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3819096092690044, 'lat': 48.87240218988464}",2024-08
25016,Propreté,Déchets et/ou salissures divers,"8 Rue Stanislas Meunier, 75020 PARIS",75020,Paris 20,20,GAMBETTA,2024-08-11,2024,8,Android,DPE-STPP-DT,G2024H025016,"{'type': 'Feature', 'geometry': {'coordinates': [2.4100515843969266, 48.86905288611806], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4100515843969266, 'lat': 48.86905288611806}",2024-08
19069,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","1 Place Léo Ferré, 75012 PARIS",75012,Paris 12,12,ALIGRE - GARE DE LYON,2024-08-08,2024,8,Android,graffitis,G2024H019069,"{'type': 'Feature', 'geometry': {'coordinates': [2.3801279061913294, 48.849735259271874], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3801279061913294, 'lat': 48.849735259271874}",2024-08
76499,Éclairage / Électricité,Lampadaire en mauvais état,"15 Rue Buffon, 75005 PARIS",75005,Paris 05,5,JARDIN DES PLANTES,2023-10-27,2023,10,Android,CIELIS,G2023J076499,"{'type': 'Feature', 'geometry': {'coordinates': [2.362153291088919, 48.84264373663711], 'type': 'Point'}, 'properties': {}}","{'lon': 2.362153291088919, 'lat': 48.84264373663711}",2023-10
11768,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","60 Avenue Philippe Auguste, 75011 PARIS",75011,Paris 11,11,NATION - ALEXANDRE DUMAS,2024-08-06,2024,8,Android,graffitis,G2024H011768,"{'type': 'Feature', 'geometry': {'coordinates': [2.3929877277151017, 48.85340499766369], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3929877277151017, 'lat': 48.85340499766369}",2024-08
12387,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","39 Avenue Philippe Auguste, 75011 PARIS",75011,Paris 11,11,NATION - ALEXANDRE DUMAS,2024-08-06,2024,8,Android,graffitis,G2024H012387,"{'type': 'Feature', 'geometry': {'coordinates': [2.3936023706247567, 48.85213088895901], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3936023706247567, 'lat': 48.85213088895901}",2024-08
59396,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","27 rue des Annelets, 75019 PARIS",75019,Paris 19,19,PLATEAU,2024-07-18,2024,7,Page DMR Paris.fr,graffitis,S2024G059396,"{'type': 'Feature', 'geometry': {'coordinates': [2.3895545005731713, 48.87850570542594], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3895545005731713, 'lat': 48.87850570542594}",2024-07
25902,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - enlèvement demandé,"Avenue Henri-Martin Avenue Henri Martin, 75016 PARIS",75016,Paris 16,16,PORTE DAUPHINE,2023-09-10,2023,9,Android,DPE-STPP-Fonctionnelle,G2023I025902,"{'type': 'Feature', 'geometry': {'coordinates': [2.2719447612103445, 48.864475249081124], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2719447612103445, 'lat': 48.864475249081124}",2023-09
20995,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","23 Rue Saint-Sébastien, 75011 PARIS",75011,Paris 11,11,REPUBLIQUE - SAINT-AMBROISE,2023-11-09,2023,11,Android,graffitis,G2023K020995,"{'type': 'Feature', 'geometry': {'coordinates': [2.3696482175907865, 48.86131286572185], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3696482175907865, 'lat': 48.86131286572185}",2023-11
63376,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","21 rue Francoeur, 75018 PARIS",75018,Paris 18,18,CLIGNANCOURT - JULES JOFFRIN,2023-09-24,2023,9,Page DMR Paris.fr,graffitis,S2023I063376,"{'type': 'Feature', 'geometry': {'coordinates': [2.3409154413755395, 48.89049529942485], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3409154413755395, 'lat': 48.89049529942485}",2023-09
12770,Objets abandonnés,Cartons ou sacs de déchets ménagers,"1 Rue la Vacquerie, 75011 PARIS",75011,Paris 11,11,LEON BLUM - FOLIE-REGNAULT,2024-08-06,2024,8,Android,DPE-STPP-DT,G2024H012770,"{'type': 'Feature', 'geometry': {'coordinates': [2.3855664732186614, 48.85725021300794], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3855664732186614, 'lat': 48.85725021300794}",2024-08
58488,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - DOTT - intervention demandée,"52 Rue de Bagnolet, 75020 PARIS",75020,Paris 20,20,REUNION - PERE LACHAISE,2023-10-20,2023,10,Android,DOTT,G2023J058488,"{'type': 'Feature', 'geometry': {'coordinates': [2.398864745720821, 48.85716628924075], 'type': 'Point'}, 'properties': {}}","{'lon': 2.398864745720821, 'lat': 48.85716628924075}",2023-10
86226,Propreté,"Propreté du sol : Déchets et/ou salissures en pied d'arbre, dans une jardinière ou un espace végétalisé","14 Rue Dubrunfaut, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-10-31,2023,10,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023J086226,"{'type': 'Feature', 'geometry': {'coordinates': [2.3906369208779017, 48.84019851546944], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3906369208779017, 'lat': 48.84019851546944}",2023-10
59351,"Graffitis, tags, affiches et autocollants",Inscriptions haineuses,"7 Boulevard de Magenta, 75010 PARIS",75010,Paris 10,10,CHATEAU D'EAU - LANCRY,2024-07-18,2024,7,Android,DPE-STPP-Fonctionnelle,G2024G059351,"{'type': 'Feature', 'geometry': {'coordinates': [2.3616561892168715, 48.86971664356243], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3616561892168715, 'lat': 48.86971664356243}",2024-07
55805,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Panneau routier ou signalétique","53 Rue du Château d'Eau, 75010 PARIS",75010,Paris 10,10,CHATEAU D'EAU - LANCRY,2023-10-19,2023,10,Android,graffitis,G2023J055805,"{'type': 'Feature', 'geometry': {'coordinates': [2.3560111521148803, 48.87197494418307], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3560111521148803, 'lat': 48.87197494418307}",2023-10
53778,Objets abandonnés,[] A requalifier de ramen,"1 Rue de Passy, 75016 PARIS",75016,Paris 16,16,MUETTE SUD,2023-11-23,2023,11,Android,DPE-STPP-DT,G2023K053778,"{'type': 'Feature', 'geometry': {'coordinates': [2.284143686351691, 48.85832214257135], 'type': 'Point'}, 'properties': {}}","{'lon': 2.284143686351691, 'lat': 48.85832214257135}",2023-11
4377,Propreté,Déchets et/ou salissures divers,"2 Rue Louise-Émilie de la Tour d'Auvergne, 75009 PARIS",75009,Paris 09,9,ANVERS - MONTHOLON,2023-10-02,2023,10,Android,DPE-STPP-DT,G2023J004377,"{'type': 'Feature', 'geometry': {'coordinates': [2.345841884823599, 48.8787345872562], 'type': 'Point'}, 'properties': {}}","{'lon': 2.345841884823599, 'lat': 48.8787345872562}",2023-10
13242,Propreté,Déchets et/ou salissures divers,"1 square du Graisivaudan, 75017 PARIS",75017,Paris 17,17,TERNES - MAILLOT,2024-08-06,2024,8,Android,DPE-STPP-DT,G2024H013242,"{'type': 'Feature', 'geometry': {'coordinates': [2.2877168653561197, 48.88415145791365], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2877168653561197, 'lat': 48.88415145791365}",2024-08
41559,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Trilib'","135 avenue du Maine, 75014 PARIS",75014,Paris 14,14,MOUTON - DUVERNET,2023-10-14,2023,10,Android,TRILIB',G2023J041559,"{'type': 'Feature', 'geometry': {'coordinates': [2.3244540685596338, 48.83463287223304], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3244540685596338, 'lat': 48.83463287223304}",2023-10
10134,Mobiliers urbains,Panneau d'information ou publicitaire : Plaque de nom de rue manquante ou cassée,"1 allée Verte, 75011 PARIS",75011,Paris 11,11,REPUBLIQUE - SAINT-AMBROISE,2024-01-04,2024,1,Android,SMEP,G2024A010134,"{'type': 'Feature', 'geometry': {'coordinates': [2.3702502248347668, 48.859443663304425], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3702502248347668, 'lat': 48.859443663304425}",2024-01
52841,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","2 Rue d'Aix, 75010 PARIS",75010,Paris 10,10,FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2024-07-16,2024,7,Android,graffitis,G2024G052841,"{'type': 'Feature', 'geometry': {'coordinates': [2.3700227736735435, 48.86995315471415], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3700227736735435, 'lat': 48.86995315471415}",2024-07
20357,Propreté,Déchets et/ou salissures divers,"11 Rue Albert Bayet, 75013 PARIS",75013,Paris 13,13,COEUR DU 13E,2024-08-09,2024,8,Android,DPE-STPP-DT,G2024H020357,"{'type': 'Feature', 'geometry': {'coordinates': [2.358881712407117, 48.830581664224546], 'type': 'Point'}, 'properties': {}}","{'lon': 2.358881712407117, 'lat': 48.830581664224546}",2024-08
8259,Propreté,[] Patrouille propreté Fonctionnelle,"154 Boulevard de Charonne, 75020 PARIS",75020,Paris 20,20,REUNION - PERE LACHAISE,2023-11-04,2023,11,Android,DPE-STPP-Fonctionnelle,G2023K008259,"{'type': 'Feature', 'geometry': {'coordinates': [2.3943238260599604, 48.856761931699836], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3943238260599604, 'lat': 48.856761931699836}",2023-11
3879,Objets abandonnés,[] A requalifier de ramen,"4 Rue du Gros Caillou, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2023-11-02,2023,11,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023K003879,"{'type': 'Feature', 'geometry': {'coordinates': [2.30245661686399, 48.85737991272682], 'type': 'Point'}, 'properties': {}}","{'lon': 2.30245661686399, 'lat': 48.85737991272682}",2023-11
14704,Objets abandonnés,Autres objets encombrants abandonnés,"13 Rue des Amiraux, 75018 PARIS",75018,Paris 18,18,AMIRAUX - SIMPLON - POISSONNIERS,2024-08-07,2024,8,Android,Ramen,G2024H014704,"{'type': 'Feature', 'geometry': {'coordinates': [2.3509781362890836, 48.89436340211209], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3509781362890836, 'lat': 48.89436340211209}",2024-08
2478,Mobiliers urbains,Autres : Autre mobilier urbain détérioré,"4 Boulevard Carnot, 75012 PARIS",75012,Paris 12,12,BEL - AIR NORD,2023-11-02,2023,11,Android,DVD,G2023K002478,"{'type': 'Feature', 'geometry': {'coordinates': [2.413115740391104, 48.846069334940054], 'type': 'Point'}, 'properties': {}}","{'lon': 2.413115740391104, 'lat': 48.846069334940054}",2023-11
84031,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Autocollants ou graffitis sur autres supports à analyser par la DT","36 Rue Pérignon, 75015 PARIS",75015,Paris 15,15,CAMBRONNE - GARIBALDI,2024-07-28,2024,7,Android,DPE-STPP-DT,G2024G084031,"{'type': 'Feature', 'geometry': {'coordinates': [2.306288242140536, 48.84687423647293], 'type': 'Point'}, 'properties': {}}","{'lon': 2.306288242140536, 'lat': 48.84687423647293}",2024-07
15565,Propreté,[] Propreté d'une Porte de Paris nécessitant l'intervention de la Fonctionnelle,"2 Place de la Porte de Montreuil, 75020 PARIS",75020,Paris 20,20,PLAINE LAGNY,2024-08-07,2024,8,Android,DPE-STPP-Fonctionnelle,G2024H015565,"{'type': 'Feature', 'geometry': {'coordinates': [2.4144814018414844, 48.85364532397507], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4144814018414844, 'lat': 48.85364532397507}",2024-08
68524,Propreté,[] Présence de bombonne de protoxyde d’azote,"6 Allée Louis de Funès, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2023-09-26,2023,9,Android,DPE-STPP-DT,G2023I068524,"{'type': 'Feature', 'geometry': {'coordinates': [2.306116104568789, 48.87608718759034], 'type': 'Point'}, 'properties': {}}","{'lon': 2.306116104568789, 'lat': 48.87608718759034}",2023-09
68113,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","9 Passage Gauthier, 75019 PARIS",75019,Paris 19,19,BAS - BELLEVILLE,2023-10-24,2023,10,IOPage DMR Paris.fr application,graffitis,A2023J068113,"{'type': 'Feature', 'geometry': {'coordinates': [2.3808243278135364, 48.875549315625214], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3808243278135364, 'lat': 48.875549315625214}",2023-10
12440,Voirie et espace public,Feux tricolores  : Matériel détérioré,"11 Rue Buffon, 75005 PARIS",75005,Paris 05,5,JARDIN DES PLANTES,2024-06-04,2024,6,Android,CIELIS,G2024F012440,"{'type': 'Feature', 'geometry': {'coordinates': [2.3626267904763325, 48.842708587000175], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3626267904763325, 'lat': 48.842708587000175}",2024-06
