numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
46425,Objets abandonnés,Cartons ou sacs de déchets ménagers,"10 Rue Saint-Marc, 75002 PARIS",75002,Paris 02,2,re - LOUVRE - OPERA,2024-07-14,2024,7,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024G046425,"{'type': 'Feature', 'geometry': {'coordinates': [2.341487883946678, 48.87048339762134], 'type': 'Point'}, 'properties': {}}","{'lon': 2.341487883946678, 'lat': 48.87048339762134}",2024-07
17727,Objets abandonnés,Autres objets encombrants abandonnés,"11bis Rue Jacques Cœur, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-08-08,2024,8,Android,Ramen,G2024H017727,"{'type': 'Feature', 'geometry': {'coordinates': [2.3673911097347977, 48.85307311927007], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3673911097347977, 'lat': 48.85307311927007}",2024-08
12826,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","12 Rue Sainte-Anastase, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-01-05,2024,1,Android,graffitis,G2024A012826,"{'type': 'Feature', 'geometry': {'coordinates': [2.3636188501665, 48.8597908015099], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3636188501665, 'lat': 48.8597908015099}",2024-01
62293,"Graffitis, tags, affiches et autocollants",[] Affiches coupées à ramasser,"6 Rue de Turbigo, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-26,2023,12,Android,DPE-STPP-DT,G2023L062293,"{'type': 'Feature', 'geometry': {'coordinates': [2.347744941098504, 48.8636245716022], 'type': 'Point'}, 'properties': {}}","{'lon': 2.347744941098504, 'lat': 48.8636245716022}",2023-12
8643,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","4 Rue Nicolas Flamel, 75004 PARIS",75004,Paris 04,4,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-11-05,2023,11,IOPage DMR Paris.fr application,graffitis,A2023K008643,"{'type': 'Feature', 'geometry': {'coordinates': [2.349519968661253, 48.85858917118825], 'type': 'Point'}, 'properties': {}}","{'lon': 2.349519968661253, 'lat': 48.85858917118825}",2023-11
79547,"Graffitis, tags, affiches et autocollants",[] Affiches coupées à ramasser,"9 Rue d'Argout, 75002 PARIS",75002,Paris 02,2,re - LOUVRE - OPERA,2024-02-28,2024,2,Android,DPE-STPP-DT,G2024B079547,"{'type': 'Feature', 'geometry': {'coordinates': [2.3431599137913017, 48.86562347311633], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3431599137913017, 'lat': 48.86562347311633}",2024-02
8604,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","16 Avenue Victoria, 75001 PARIS",75001,Paris 01,1,re - SEINE,2023-11-05,2023,11,Android,graffitis,G2023K008604,"{'type': 'Feature', 'geometry': {'coordinates': [2.3466837412786044, 48.858058928787365], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3466837412786044, 'lat': 48.858058928787365}",2023-11
9731,Voirie et espace public,Trottoirs : Revêtement manquant,"70 boulevard de Sébastopol, 75002 PARIS",75002,Paris 02,2,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-11-05,2023,11,Android,DVD,G2023K009731,"{'type': 'Feature', 'geometry': {'coordinates': [2.351673365179049, 48.86429595857967], 'type': 'Point'}, 'properties': {}}","{'lon': 2.351673365179049, 'lat': 48.86429595857967}",2023-11
8915,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","3 Rue Pierre au Lard, 75004 PARIS",75004,Paris 04,4,re - MARAIS - ARCHIVES,2023-11-05,2023,11,Android,graffitis,G2023K008915,"{'type': 'Feature', 'geometry': {'coordinates': [2.353068113203257, 48.85965347154174], 'type': 'Point'}, 'properties': {}}","{'lon': 2.353068113203257, 'lat': 48.85965347154174}",2023-11
62080,"Graffitis, tags, affiches et autocollants",[] Graffitis - Circonscription Fonctionnelle - traitement d'un support en briques ou en pierres,"66 Quai des Orfèvres, 75001 PARIS",75001,Paris 01,1,re - SEINE,2023-12-26,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L062080,"{'type': 'Feature', 'geometry': {'coordinates': [2.3414916998334303, 48.85642623800241], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3414916998334303, 'lat': 48.85642623800241}",2023-12
85175,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - TIER - intervention demandée,"9 Rue des Minimes, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-02-29,2024,2,Android,TIER,G2024B085175,"{'type': 'Feature', 'geometry': {'coordinates': [2.3662793638581765, 48.857192992177524], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3662793638581765, 'lat': 48.857192992177524}",2024-02
81645,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","134 Voie Georges Pompidou, 75001 PARIS",75001,Paris 01,1,re - SEINE,2024-02-28,2024,2,IOPage DMR Paris.fr application,graffitis,A2024B081645,"{'type': 'Feature', 'geometry': {'coordinates': [2.346646308483676, 48.857276915147644], 'type': 'Point'}, 'properties': {}}","{'lon': 2.346646308483676, 'lat': 48.857276915147644}",2024-02
82043,Éclairage / Électricité,Éclairage public éteint la nuit,"27 Rue Beauregard, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-02-29,2024,2,IOPage DMR Paris.fr application,CIELIS,A2024B082043,"{'type': 'Feature', 'geometry': {'coordinates': [2.3507249359803164, 48.869529723486046], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3507249359803164, 'lat': 48.869529723486046}",2024-02
81697,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","115 Rue de Turbigo, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-02-28,2024,2,IOPage DMR Paris.fr application,graffitis,A2024B081697,"{'type': 'Feature', 'geometry': {'coordinates': [2.3615069388664898, 48.86674880866905], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3615069388664898, 'lat': 48.86674880866905}",2024-02
80944,Objets abandonnés,Autres objets encombrants abandonnés,"9 Rue Saint-Bon, 75004 PARIS",75004,Paris 04,4,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-02-28,2024,2,Android,Ramen,G2024B080944,"{'type': 'Feature', 'geometry': {'coordinates': [2.3504910463208097, 48.858543395114474], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3504910463208097, 'lat': 48.858543395114474}",2024-02
42680,"Graffitis, tags, affiches et autocollants","[] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","48 Rue Sainte-Croix de la Bretonnerie, 75004 PARIS",75004,Paris 04,4,re - MARAIS - ARCHIVES,2023-12-18,2023,12,IOPage DMR Paris.fr application,DPE-STPP-Fonctionnelle,A2023L042680,"{'type': 'Feature', 'geometry': {'coordinates': [2.3544511788324485, 48.85887908883328], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3544511788324485, 'lat': 48.85887908883328}",2023-12
82323,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","102 Rue d'Aboukir, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-02-29,2024,2,Android,graffitis,G2024B082323,"{'type': 'Feature', 'geometry': {'coordinates': [2.349162816708589, 48.86841201704516], 'type': 'Point'}, 'properties': {}}","{'lon': 2.349162816708589, 'lat': 48.86841201704516}",2024-02
44875,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","39 Boulevard Beaumarchais, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-02-15,2024,2,Android,graffitis,G2024B044875,"{'type': 'Feature', 'geometry': {'coordinates': [2.36795377689923, 48.85639953548934], 'type': 'Point'}, 'properties': {}}","{'lon': 2.36795377689923, 'lat': 48.85639953548934}",2024-02
82770,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","9 Rue du Temple, 75004 PARIS",75004,Paris 04,4,re - MARAIS - ARCHIVES,2024-02-29,2024,2,Android,graffitis,G2024B082770,"{'type': 'Feature', 'geometry': {'coordinates': [2.352857828676725, 48.857826231738095], 'type': 'Point'}, 'properties': {}}","{'lon': 2.352857828676725, 'lat': 48.857826231738095}",2024-02
82454,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","8 Rue Notre Dame de Bonne Nouvelle, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-02-29,2024,2,IOPage DMR Paris.fr application,graffitis,A2024B082454,"{'type': 'Feature', 'geometry': {'coordinates': [2.3497982025311437, 48.87009811333416], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3497982025311437, 'lat': 48.87009811333416}",2024-02
83046,Voirie et espace public,Feux tricolores  : Carrefour éteint,"33 Boulevard des Capucines, 75002 PARIS",75002,Paris 02,2,re - LOUVRE - OPERA,2024-02-29,2024,2,Android,CIELIS,G2024B083046,"{'type': 'Feature', 'geometry': {'coordinates': [2.330403327555526, 48.870075225135125], 'type': 'Point'}, 'properties': {}}","{'lon': 2.330403327555526, 'lat': 48.870075225135125}",2024-02
81733,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Bac Cribier ou jardinière","10 Rue du Grenier-Saint-Lazare, 75003 PARIS",75003,Paris 03,3,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-02-28,2024,2,Android,graffitis,G2024B081733,"{'type': 'Feature', 'geometry': {'coordinates': [2.3539514537988513, 48.86293792631725], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3539514537988513, 'lat': 48.86293792631725}",2024-02
82383,"Graffitis, tags, affiches et autocollants",[] Affiches sur armoire de trottoir à traiter par la Fonctionnelle,"109 Rue de Turenne, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-02-29,2024,2,Android,DPE-STPP-Fonctionnelle,G2024B082383,"{'type': 'Feature', 'geometry': {'coordinates': [2.364396095709894, 48.86224365118355], 'type': 'Point'}, 'properties': {}}","{'lon': 2.364396095709894, 'lat': 48.86224365118355}",2024-02
83491,Mobiliers urbains,"Protection : Potelet, barrière ou garde-corps détérioré","53 Rue des Francs Bourgeois, 75004 PARIS",75004,Paris 04,4,re - MARAIS - ARCHIVES,2024-02-29,2024,2,IOPage DMR Paris.fr application,SMEP,A2024B083491,"{'type': 'Feature', 'geometry': {'coordinates': [2.3581213957068248, 48.859115599845325], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3581213957068248, 'lat': 48.859115599845325}",2024-02
62925,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","18 rue de Rivoli, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2023-12-26,2023,12,Page DMR Paris.fr,graffitis,S2023L062925,"{'type': 'Feature', 'geometry': {'coordinates': [2.3592207428285916, 48.85577011023458], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3592207428285916, 'lat': 48.85577011023458}",2023-12
61523,"Graffitis, tags, affiches et autocollants",Peinture sur chaussée,"1 Place Marguerite de Navarre, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-25,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L061523,"{'type': 'Feature', 'geometry': {'coordinates': [2.3464522367934446, 48.86072158718195], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3464522367934446, 'lat': 48.86072158718195}",2023-12
62225,"Graffitis, tags, affiches et autocollants",[] Graffitis - Circonscription Fonctionnelle - traitement d'un support en briques ou en pierres,"3095 Pont Neuf, 75001 PARIS",75001,Paris 01,1,re - SEINE,2023-12-26,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L062225,"{'type': 'Feature', 'geometry': {'coordinates': [2.3410544400377105, 48.856452941155425], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3410544400377105, 'lat': 48.856452941155425}",2023-12
61758,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","1 Rue Salomon de Caus, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2023-12-26,2023,12,IOPage DMR Paris.fr application,graffitis,A2023L061758,"{'type': 'Feature', 'geometry': {'coordinates': [2.3539793490636147, 48.8674316394908], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3539793490636147, 'lat': 48.8674316394908}",2023-12
62366,Mobiliers urbains,Collecte des déchets : Poubelle de rue dégradée,"34 Voie Georges Pompidou, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-12-26,2023,12,Android,DPE-STPP-DT,G2023L062366,"{'type': 'Feature', 'geometry': {'coordinates': [2.3534057146293845, 48.854537963047974], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3534057146293845, 'lat': 48.854537963047974}",2023-12
61525,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","9 Passage des Lingeres, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-25,2023,12,Android,graffitis,G2023L061525,"{'type': 'Feature', 'geometry': {'coordinates': [2.3462460038498723, 48.86112975950175], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3462460038498723, 'lat': 48.86112975950175}",2023-12
61549,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Autocollants ou graffitis sur autres supports à analyser par la DT","2 place Georges Pompidou, 75004 PARIS",75004,Paris 04,4,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-25,2023,12,Page DMR Paris.fr,DPE-STPP-DT,S2023L061549,"{'type': 'Feature', 'geometry': {'coordinates': [2.3511130815413765, 48.86030578477664], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3511130815413765, 'lat': 48.86030578477664}",2023-12
63872,Objets abandonnés,Gravats ou déchets de chantier,"119 Rue Vieille du Temple, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2023-12-26,2023,12,Android,Ramen,G2023L063872,"{'type': 'Feature', 'geometry': {'coordinates': [2.362600802792416, 48.8609580987911], 'type': 'Point'}, 'properties': {}}","{'lon': 2.362600802792416, 'lat': 48.8609580987911}",2023-12
63793,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - LIME - intervention demandée,"11 Rue Barbette, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-26,2023,12,Android,LIME,G2023L063793,"{'type': 'Feature', 'geometry': {'coordinates': [2.36029910987511, 48.85895156780729], 'type': 'Point'}, 'properties': {}}","{'lon': 2.36029910987511, 'lat': 48.85895156780729}",2023-12
61442,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","9 Rue des Filles du Calvaire, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-12-25,2023,12,Android,graffitis,G2023L061442,"{'type': 'Feature', 'geometry': {'coordinates': [2.3652367588438272, 48.86258315961904], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3652367588438272, 'lat': 48.86258315961904}",2023-12
62830,Objets abandonnés,Cartons ou sacs de déchets ménagers,"42 Rue Saint-Louis en l'Île, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-12-26,2023,12,Android,DPE-STPP-DT,G2023L062830,"{'type': 'Feature', 'geometry': {'coordinates': [2.3569858076200356, 48.85171508687647], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3569858076200356, 'lat': 48.85171508687647}",2023-12
84960,Éclairage / Électricité,Éclairage public éteint la nuit,"12 rue de Braque, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-02-29,2024,2,Page DMR Paris.fr,CIELIS,S2024B084960,"{'type': 'Feature', 'geometry': {'coordinates': [2.3563110824155693, 48.86119842468066], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3563110824155693, 'lat': 48.86119842468066}",2024-02
63619,Activités commerciales et professionnelles,Étalages et terrasses à usage commercial : Autre,"132 rue de Rivoli, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-26,2023,12,Page DMR Paris.fr,DPMP-Divisions,S2023L063619,"{'type': 'Feature', 'geometry': {'coordinates': [2.34379410767316, 48.86005782996831], 'type': 'Point'}, 'properties': {}}","{'lon': 2.34379410767316, 'lat': 48.86005782996831}",2023-12
6465,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","73 Rue de Cléry, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-05-03,2024,5,Android,graffitis,G2024E006465,"{'type': 'Feature', 'geometry': {'coordinates': [2.349973678952917, 48.86911010629498], 'type': 'Point'}, 'properties': {}}","{'lon': 2.349973678952917, 'lat': 48.86911010629498}",2024-05
50150,Activités commerciales et professionnelles,Étalages et terrasses à usage commercial : Terrasse sale ou dégradée,"74 Rue des Tournelles, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-07-15,2024,7,Android,DPMP-Divisions,G2024G050150,"{'type': 'Feature', 'geometry': {'coordinates': [2.3674473762291033, 48.857582091580504], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3674473762291033, 'lat': 48.857582091580504}",2024-07
98943,Objets abandonnés,Cartons ou sacs de déchets ménagers,"38 Rue Greneta, 75002 PARIS",75002,Paris 02,2,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-03-28,2024,3,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024C098943,"{'type': 'Feature', 'geometry': {'coordinates': [2.349030732555842, 48.865348815067854], 'type': 'Point'}, 'properties': {}}","{'lon': 2.349030732555842, 'lat': 48.865348815067854}",2024-03
74493,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","2 Place des Victoires, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2024-03-21,2024,3,Android,graffitis,G2024C074493,"{'type': 'Feature', 'geometry': {'coordinates': [2.3409562104365937, 48.86574172851349], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3409562104365937, 'lat': 48.86574172851349}",2024-03
80447,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","2 Rue du Pas de la Mule, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-10-29,2023,10,Android,graffitis,G2023J080447,"{'type': 'Feature', 'geometry': {'coordinates': [2.3680341246743315, 48.85585021862234], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3680341246743315, 'lat': 48.85585021862234}",2023-10
81492,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","19 Rue du Roi de Sicile, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2023-10-29,2023,10,Android,graffitis,G2023J081492,"{'type': 'Feature', 'geometry': {'coordinates': [2.358374596273537, 48.85619354133609], 'type': 'Point'}, 'properties': {}}","{'lon': 2.358374596273537, 'lat': 48.85619354133609}",2023-10
33251,Objets abandonnés,Autres objets encombrants abandonnés,"26 Boulevard de Sébastopol, 75004 PARIS",75004,Paris 04,4,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-01-13,2024,1,Android,Ramen,G2024A033251,"{'type': 'Feature', 'geometry': {'coordinates': [2.349513053930573, 48.86084747241567], 'type': 'Point'}, 'properties': {}}","{'lon': 2.349513053930573, 'lat': 48.86084747241567}",2024-01
64451,Propreté,Déjections canines,"1 Boulevard du Temple, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-12-27,2023,12,Android,DPE-STPP-DT,G2023L064451,"{'type': 'Feature', 'geometry': {'coordinates': [2.366444110811125, 48.86314773475478], 'type': 'Point'}, 'properties': {}}","{'lon': 2.366444110811125, 'lat': 48.86314773475478}",2023-12
99287,Propreté,[] Propreté des berges historiques nécessitant une intervention de la Fonctionnelle,"20 Quai des Tuileries, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2024-03-28,2024,3,Android,DPE-STPP-Fonctionnelle,G2024C099287,"{'type': 'Feature', 'geometry': {'coordinates': [2.3215348725271823, 48.863708495482626], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3215348725271823, 'lat': 48.863708495482626}",2024-03
89632,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","5 Rue de Saintonge, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-04-30,2024,4,Android,graffitis,G2024D089632,"{'type': 'Feature', 'geometry': {'coordinates': [2.361674309055283, 48.86118316572434], 'type': 'Point'}, 'properties': {}}","{'lon': 2.361674309055283, 'lat': 48.86118316572434}",2024-04
64132,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","70 Rue de Rivoli, 75004 PARIS",75004,Paris 04,4,re - MARAIS - ARCHIVES,2023-12-27,2023,12,Android,graffitis,G2023L064132,"{'type': 'Feature', 'geometry': {'coordinates': [2.351747512463846, 48.85758972035514], 'type': 'Point'}, 'properties': {}}","{'lon': 2.351747512463846, 'lat': 48.85758972035514}",2023-12
10194,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"13 Rue du Figuier, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-11-05,2023,11,Android,DPMP-Divisions,G2023K010194,"{'type': 'Feature', 'geometry': {'coordinates': [2.3589863772869486, 48.85413360483831], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3589863772869486, 'lat': 48.85413360483831}",2023-11
100401,Mobiliers urbains,"Protection : Potelet, barrière ou garde-corps détérioré","19 quai de la Corse, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-28,2024,3,Page DMR Paris.fr,DVD-3M,S2024C100401,"{'type': 'Feature', 'geometry': {'coordinates': [2.3480713373287747, 48.85564041066155], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3480713373287747, 'lat': 48.85564041066155}",2024-03
101362,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - TIER - intervention demandée,"17 Rue Barbette, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-03-28,2024,3,Android,TIER,G2024C101362,"{'type': 'Feature', 'geometry': {'coordinates': [2.3597614758680154, 48.85923767033876], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3597614758680154, 'lat': 48.85923767033876}",2024-03
98825,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","20 Quai des Tuileries, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2024-03-28,2024,3,Android,graffitis,G2024C098825,"{'type': 'Feature', 'geometry': {'coordinates': [2.3215348725271823, 48.863708495482626], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3215348725271823, 'lat': 48.863708495482626}",2024-03
100782,Propreté,Déchets et/ou salissures divers,"60 rue du Temple, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-03-28,2024,3,Page DMR Paris.fr,DPE-STPP-DT,S2024C100782,"{'type': 'Feature', 'geometry': {'coordinates': [2.355470181004765, 48.86074447509776], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355470181004765, 'lat': 48.86074447509776}",2024-03
98754,Propreté,Déchets et/ou salissures divers,"64 Voie Georges Pompidou, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-28,2024,3,Android,DPE-STPP-DT,G2024C098754,"{'type': 'Feature', 'geometry': {'coordinates': [2.361331224989421, 48.851005553179704], 'type': 'Point'}, 'properties': {}}","{'lon': 2.361331224989421, 'lat': 48.851005553179704}",2024-03
82239,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","1 Quai de Bourbon, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-06-26,2024,6,Android,graffitis,G2024F082239,"{'type': 'Feature', 'geometry': {'coordinates': [2.356993198922039, 48.85245132370108], 'type': 'Point'}, 'properties': {}}","{'lon': 2.356993198922039, 'lat': 48.85245132370108}",2024-06
60820,"Graffitis, tags, affiches et autocollants",Peinture sur trottoir,"10 Rue de Turenne, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2024-05-22,2024,5,Android,graffitis,G2024E060820,"{'type': 'Feature', 'geometry': {'coordinates': [2.3635962008382814, 48.85539245553884], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3635962008382814, 'lat': 48.85539245553884}",2024-05
1420,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","12 Place Dauphine, 75001 PARIS",75001,Paris 01,1,re - SEINE,2024-05-01,2024,5,Android,graffitis,G2024E001420,"{'type': 'Feature', 'geometry': {'coordinates': [2.342837572521963, 48.85672759912188], 'type': 'Point'}, 'properties': {}}","{'lon': 2.342837572521963, 'lat': 48.85672759912188}",2024-05
34550,"Graffitis, tags, affiches et autocollants","[] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","39 Rue des Francs Bourgeois, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2023-12-15,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L034550,"{'type': 'Feature', 'geometry': {'coordinates': [2.360109806588282, 48.85798263413057], 'type': 'Point'}, 'properties': {}}","{'lon': 2.360109806588282, 'lat': 48.85798263413057}",2023-12
65283,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","18 Rue de la Perle, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-27,2023,12,Android,graffitis,G2023L065283,"{'type': 'Feature', 'geometry': {'coordinates': [2.361492395776752, 48.85985183603221], 'type': 'Point'}, 'properties': {}}","{'lon': 2.361492395776752, 'lat': 48.85985183603221}",2023-12
66200,Mobiliers urbains,Panneau d'information ou publicitaire : Plaque de nom de rue manquante ou cassée,"1 Rue de Richelieu, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2023-12-27,2023,12,IOPage DMR Paris.fr application,SMEP,A2023L066200,"{'type': 'Feature', 'geometry': {'coordinates': [2.336091517776035, 48.86388397130217], 'type': 'Point'}, 'properties': {}}","{'lon': 2.336091517776035, 'lat': 48.86388397130217}",2023-12
65318,"Autos, motos, vélos, trottinettes...",Épave de vélo,"52 rue Rambuteau, 75003 PARIS",75003,Paris 03,3,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-27,2023,12,Page DMR Paris.fr,DPMP-UEV,S2023L065318,"{'type': 'Feature', 'geometry': {'coordinates': [2.352182865080554, 48.86159896801516], 'type': 'Point'}, 'properties': {}}","{'lon': 2.352182865080554, 'lat': 48.86159896801516}",2023-12
